padron;deuda;pagado;superficie;valuacion_yb;valucion_smt
876805;365;0;298;20993;39048
876806;4583;0;298;192919;358830
876807;3395;0;298;87212;162215
876808;2694;0;298;63064;117300
876809;3995;0;298;104364;194118
876810;515;0;298;12314;22904
876811;515;0;298;12314;22904
876812;4599;0;298;245966;457498
876813;515;0;298;12314;22904
876814;3358;0;298;82705;153833
876815;3379;0;298;84871;157861
876816;515;0;298;12314;22904
876817;2874;0;298;77291;143761
876818;3358;0;291;82705;153833
876819;3405;0;300;88120;163904
876820;3980;0;300;99951;185910
876821;1639;0;300;89029;165594
876822;3358;0;300;82705;153833
876823;2684;0;290;62571;116383
876824;4143;0;288;138570;257741
876825;4108;0;297;130735;243168
876826;515;0;298;12489;23229
876827;515;0;298;12489;23229
876828;4016;0;298;109324;203343
876829;4174;0;298;146115;271775
876830;2797;0;298;71702;133367
876831;4041;0;298;114286;212572
876832;4026;0;298;110231;205030
876833;3112;0;298;87236;162260
876834;2822;0;298;73440;136599
876835;515;0;298;12504;23259
876836;3395;0;298;87237;162260
876837;4128;0;298;134375;249938
876838;4005;0;298;106782;198616
876839;3613;0;1284;239524;445514
876840;5719;0;993;597231;1110850
876841;619;0;624;38214;71078
876842;812;0;611;36657;68182
876843;621;0;621;37608;69951
876844;4168;0;669;194897;481896
876845;525;0;541;31988;59497
876846;705;0;541;31982;59487
876847;4503;0;539;173919;323490
876851;6440;0;2240;1778928;3308806
876852;6440;0;306;193808;360484
876853;540;0;390;19526;36319
876854;540;0;390;19526;36319
876855;866;0;390;19526;36319
876856;390;0;390;19526;36319
876857;4246;0;390;116219;216167
876858;4588;0;390;194732;362203
876859;540;0;390;19526;36319
876860;540;0;390;19526;36319
876861;540;0;390;19526;77679
876862;540;0;390;19526;36319
876863;540;0;306;17270;32122
876864;4230;0;285;113023;210223
876865;2955;0;285;146118;271780
876866;4508;0;285;176440;328180
876867;4364;0;285;143411;266744
876868;4219;0;285;110381;205308
876869;3603;0;285;94678;176101
876870;540;0;306;17270;32122
876871;540;0;390;19526;36319
876872;4315;0;390;132463;283998
876873;540;0;390;19526;36319
876874;540;0;390;19526;36319
876875;540;0;390;19526;36319
876876;515;0;390;19526;44953
876877;465;0;390;19526;44953
876878;540;0;390;19526;36319
876879;540;0;390;19526;36319
876880;540;0;390;19526;36319
876881;465;0;306;17356;32282
876882;4337;0;285;137996;256673
876883;4341;0;285;186728;347315
876884;390;0;285;2474;4601
876885;390;0;285;15925;29621
876886;540;0;285;15925;29621
876887;3135;0;285;170484;317101
876888;3333;0;1463;645423;1200487
876889;6893;0;1033;716676;1102161
876890;3402;0;1198;659479;1226631
876891;5162;0;1111;825502;1535434
876892;16479;0;2579;2058946;3829640
876895;9891;0;1303;992261;1845605
876896;8990;0;1200;410023;762643
876897;2752;0;978;58084;799910
876899;9087;0;3072;2841195;5284623
876900;8123;0;2246;1785035;4416277
876901;2617;0;29817;929;1729
876902;58582;0;48595;5199237;9670581
876903;21826;0;44473;1302974;2423531
876904;12466;0;2213;803851;1495164
876906;3945;0;1031;431626;802825
876907;6278;0;1004;577602;1074340
876908;3115;0;1005;534672;994490
876909;3648;0;1038;422739;786295
876910;7693;0;2843;1267466;2357488
876911;3822;0;621;327036;608287
876912;25605;0;37035;879539;1635943
876915;8804;0;1501;1323903;2772845
876916;12145;0;1298;767563;1427668
876917;7206;0;1200;976703;1684051
876918;6446;0;1212;844137;1570095
876921;21825;0;2604;1864161;3467340
876922;3705;0;475;240989;448239
876923;3667;0;606;261917;487165
876924;10939;0;1458;1162214;2161718
876925;8851;0;1280;393419;731759
876926;4232;0;1003;706915;1314863
876927;5826;0;1592;632787;1176984
876928;3730;0;897;464562;864085
876929;9906;0;2400;2019120;3755564
876930;2358;0;1000;665880;1238537
876932;2751;0;19992;929;58136
876989;3884;0;1426;434116;807455
876990;6530;0;3959;130956;759775
876997;4301;0;1009;53516;99540
876998;4660;0;1231;235320;437695
876999;12134;0;1577;765901;1424576
877002;5436;0;3168;270707;503516
877003;3653;0;1100;336534;625953
877004;2001;0;947;66294;142005
877005;3672;0;933;342660;637348
877011;550;0;616;35482;65996
877012;1908;0;699;55935;115904
877013;1821;0;701;55944;116193
877014;1908;0;702;55944;116482
877015;1828;0;703;56662;116629
877016;1741;0;702;56671;116394
877017;1916;0;701;56679;116186
877018;1828;0;699;56689;115978
877019;1824;0;709;56264;116526
877020;4878;0;1308;180379;513978
877021;3434;0;1278;319733;594704
877022;4715;0;900;705524;1312275
877024;3511;0;1026;172764;321342
877025;3511;0;1026;296376;444564
877030;68379;0;8800;29914632;55641215
877032;15937;0;21085;5780349;10751449
877034;2889;0;536;458971;853687
877035;4855;0;1046;726232;1350793
877038;3500;0;1435;397398;739160
877039;6417;0;3688;676196;1257724
877040;8790;0;2400;1778142;3307344
877041;2805;0;1481;343988;639817
877042;6717;0;3608;1159046;2155825
877044;1963;0;918;109282;203265
877045;540;0;546;16403;30510
877046;4954;0;642;334617;622388
877047;5269;0;2117;1047129;1947660
877048;7195;0;73374;861028;1601512
877049;12296;0;8819;2832912;5269216
877050;3750;0;535;134593;250343
877051;3599;0;1369;782172;1454841
877052;3730;0;2720;396486;737464
877053;3918;0;4260;369854;687928
877054;4912;0;1360;1148921;2136993
877055;4586;0;720;210265;391094
877056;10164;0;1571;1113156;2070471
877138;3598;0;952;233487;434286
877139;14333;0;1501;1089443;2026365
877140;23222;0;2105;2141877;3983892
877141;824;0;599;20600;422148
877142;3700;0;985;350470;651874
877143;4281;0;747;52711;98043
877144;3997;0;754;42039;78193
877145;3895;0;768;38082;70833
877146;2519;0;755;34896;64907
877147;2502;0;760;34350;63891
877148;6071;0;1215;78954;146855
877149;3662;0;731;36036;67027
877150;3917;0;746;38965;72476
877151;4029;0;746;43197;80347
877152;5132;0;734;63859;118779
877155;2751;0;264859;58763;109299
877156;3540;0;67050;279288;519476
877157;2952;0;1030;426775;793802
877158;1441;0;1004;46209;85950
877177;7393;0;2545;1283840;2387943
877178;4185;0;1579;779260;1449424
877179;1848;0;701;89375;166238
877180;4231;0;1972;467746;870008
877181;4116;0;920;450992;838845
877182;2776;0;1172;69780;129791
877183;2354;0;920;118811;220990
877184;10766;0;1905;1133372;2108072
877185;4093;0;1200;638578;1187755
877186;8857;0;1326;824499;1533568
877187;7774;0;2203;2006518;3732125
877188;3664;0;1597;1082005;2012530
877189;2120;0;738;69905;130023
877190;4218;0;3900;157254;292492
877191;7050;0;2242;2075511;3860450
877192;5680;0;1639;1411582;2625543
877193;6864;0;4746;1094363;2035516
877195;6150;0;31645;397881;740059
877196;6551;0;853;639173;1188863
877197;5651;0;1573;395695;735992
877198;6428;0;1225;807864;1502627
877199;4588;0;1379;658277;1224395
877200;6214;0;1249;864817;1608561
877201;6460;0;1199;950755;1768404
877202;7055;0;2240;1161784;2160919
877203;3443;0;866;235404;437852
877204;3037;0;2532;591730;1520372
877205;7038;0;2627;188877;351312
877206;7277;0;6353;217314;404204
877207;8064;0;1085;696366;1295241
877208;4527;0;1268;850668;1582242
877209;3694;0;795;274564;510689
877210;5246;0;895;343292;638524
877211;4209;0;639;107259;199503
877212;3680;0;638;345408;642460
877213;4198;0;637;106920;645398
877216;4093;0;759;127373;236915
877217;5385;0;671;374001;695643
877218;4224;0;669;112199;668004
877219;4224;0;667;111885;676716
877220;3854;0;665;341245;634716
877221;5052;0;1124;449982;836966
877222;4287;0;557;172239;320366
877223;2797;0;561;71365;132740
877259;6978;0;674;261179;485793
877299;3602;0;761;308026;572928
877320;10501;0;1503;1090932;2029133
877321;12660;0;1503;1440018;2678434
877342;7374;0;2739;825438;1535315
877343;6069;0;967;530179;986133
877344;5182;0;972;328565;611132
877345;3223;0;972;163090;303348
877346;4267;0;730;122383;227633
877347;9886;0;18649;2521752;4690459
877349;19116;0;57353;993510;1847928
877350;10452;0;1699;1083243;2014833
877351;11028;0;2202;1176674;2188615
877362;6601;0;1445;894633;1664018
877363;6369;0;1584;920542;1634472
877364;4620;0;722;202751;377118
877365;3502;0;722;190196;353765
877366;4486;0;676;272587;507011
877367;3805;0;676;154663;287674
877368;801;0;677;36248;67422
877369;4118;0;840;132212;245914
877370;834;0;711;37767;70248
877371;4594;0;722;195862;364304
877372;777;0;722;38350;75235
877373;849;0;722;38345;75228
877374;4912;0;1071;1148561;2136323
877375;5969;0;1108;707359;1315689
877385;17085;0;2400;2157279;4012539
877386;3715;0;903;282438;525336
877387;20370;0;2439;1804185;3355785
877388;6953;0;6300;1125389;2093224
877389;3560;0;2879;216420;402542
877390;1615;0;774;41097;76442
877393;7874;0;5345;2475122;4603728
877394;7652;0;2050;630220;1172209
877395;9583;0;1274;942480;1753013
877396;3726;0;1215;285523;531073
877397;4840;0;3412;251742;468241
877398;3426;0;600;159624;296901
877403;3138;0;1407;739157;1374832
877405;2707;0;2101;89756;166946
877406;4529;0;727;180988;336639
877407;4797;0;454;242888;451773
877408;753;0;456;33994;63230
877409;5032;0;458;293786;682310
877411;2972;0;2011;74706;138953
877413;9895;0;2409;2017003;3751626
877414;13734;0;1002;946740;1760937
877415;11000;0;1032;695004;1292707
877416;6899;0;1032;173096;321959
877417;8969;0;991;407731;758381
877418;5382;0;1022;481159;894955
877419;5799;0;1360;624017;1160671
877420;5085;0;1032;463974;862992
877421;9439;0;1034;460800;857088
877422;6910;0;1036;173807;323281
877423;7666;0;1038;576025;1071407
877424;13220;0;9961;889106;1653737
877445;2881;0;873;67614;125762
877446;5283;0;5253;352262;655207
877454;7719;0;1369;641257;1192738
877455;5762;0;900;609903;1134421
877456;4200;0;900;609900;1134415
877457;7912;0;1005;329510;612890
877458;6418;0;704;118167;219791
877459;4993;0;2729;972068;1808048
877460;8840;0;1083;392518;730084
877461;7626;0;896;625639;1163689
877462;8862;0;915;394990;734682
877463;2028;0;768;60493;112517
877464;2768;0;768;59140;110000
877465;2768;0;768;59140;110000
877466;2768;0;768;59140;110000
877467;2768;0;768;59140;110000
877468;2658;0;768;60493;112517
877469;2642;0;768;59140;110000
877471;2342;0;1869;651658;1212085
877472;6736;0;2484;1922365;3575599
877479;4143;0;5272;138474;257563
877480;4799;0;12271;283673;527633
877482;3913;0;1636;367493;683537
877483;3672;0;558;264702;492347
877484;4767;0;668;272328;506530
877485;5682;0;975;582328;1083131
877486;29071;0;4348;8979408;16701699
877487;3785;0;755;310886;578249
877488;5017;0;642;291883;542903
877489;5080;0;626;306022;569201
877490;5000;0;619;288072;535813
877491;5021;0;649;293145;545249
877492;5300;0;706;355528;661282
877493;4289;0;755;126701;235664
877494;5481;0;781;396262;737048
877495;3326;0;787;131949;245425
877496;2784;0;771;333133;619629
877497;5342;0;708;365633;680078
877498;5032;0;663;295479;549592
877499;5161;0;601;324428;742578
877500;5054;0;588;299626;557304
877501;4713;0;1214;614382;1142751
877502;4658;0;667;209397;389479
877503;5599;0;725;423000;786781
877504;5867;0;758;483562;899426
877505;4679;0;751;215248;400361
877507;3721;0;748;313834;583732
877508;6337;0;2691;589921;1097254
877511;2977;0;993;74920;139351
877514;7910;0;736;671115;1248274
877517;1615;0;737;41103;76452
877518;3093;0;2791;121838;226620
877519;2289;0;600;93477;173868
877656;6690;0;1317;670101;1246388
877658;8511;0;5732;400418;744779
877660;10247;0;2902;1637342;3045457
877661;11998;0;2748;2018195;3753843
877662;2901;0;365;120017;223233
877663;2997;0;375;131157;243952
877664;2169;0;322;114135;212292
877665;2986;0;346;129879;241575
877666;10631;0;1400;651275;1211373
877676;12619;0;2020;1434131;2667485
877677;2385;0;686;108145;201150
877679;2342;0;559;101410;188623
877680;3330;0;556;191596;356368
877681;1185;0;1030;71682;133329
877682;2929;0;1030;71682;133329
877683;3553;0;1030;88982;165508
877684;3310;0;1900;178478;331969
877686;3024;0;3975;469666;873580
877689;2859;0;1080;66099;122944
877690;4248;0;819;51392;95590
877691;6124;0;719;84574;157308
877692;6847;0;719;203701;378885
877693;3464;0;1380;95087;176862
877697;2151;0;694;72952;135691
877698;3041;0;4035;105979;197122
877699;4644;0;2290;230063;427917
877743;5037;0;1502;1097921;2042133
877744;11227;0;1501;1208389;2247604
877745;9968;0;3000;2197557;4087457
877746;4858;0;869;301770;561292
877749;24650;0;22590;583845;1085953
877750;639;0;487;30031;55859
877753;6675;0;880;147688;274700
877754;6439;0;719;120649;224407
877755;5140;0;620;104072;193574
877756;5114;0;602;101077;188004
877757;6289;0;619;103800;193069
877758;6289;0;619;103841;193145
877759;6407;0;698;117021;217660
877760;6284;0;614;102977;191537
877761;6278;0;611;102570;190781
877762;8859;0;615;441833;888779
877763;6289;0;620;103961;193368
877764;8169;0;622;361026;849005
877765;9418;0;609;458625;853043
877766;5805;0;479;80365;149480
877767;6289;0;618;103750;192976
877768;8525;0;599;357219;826558
877769;8525;0;599;357219;664427
877770;6263;0;599;100543;187010
877771;5114;0;600;100590;187097
877772;6263;0;600;100590;187097
877773;6263;0;600;100590;187097
877774;6947;0;1064;178494;953933
877775;7006;0;1102;184880;343877
877776;5114;0;600;100655;851218
877777;7514;0;600;428326;796687
877778;9407;0;600;457069;850149
877780;5984;0;605;101464;188723
877781;6263;0;600;100648;187206
877782;8407;0;600;343809;639485
877783;5114;0;599;100527;186981
877784;6473;0;748;125551;233525
877785;6450;0;728;122107;897490
877786;9407;0;601;457279;850540
877787;8653;0;602;371264;690552
877788;6263;0;602;101079;188007
877789;6263;0;602;101079;188007
877790;6263;0;602;101079;188007
877791;6263;0;601;100865;187609
877792;10953;0;7182;632307;1176091
877795;9202;0;1690;880100;1636987
877797;1675;0;450;44434;82648
877800;3820;0;921;506367;941842
877808;12034;0;1218;4675851;701378
877817;5599;0;900;422804;786415
877818;11998;0;9255;2729905;5077624
877819;2873;0;541;132206;245904
877820;6693;0;3620;926239;1722805
877821;4559;0;2128;1667593;3101723
877822;3762;0;1613;1147206;2133803
877823;18510;0;4444;5232155;9731810
877824;4670;0;3529;782523;1455493
877825;3758;0;994;563085;1047338
877826;9351;0;900;905193;1683659
877827;6524;0;1376;130664;243035
877829;2933;0;631;141887;263911
877830;5821;0;3952;629356;1170602
877831;5013;0;1217;355785;661761
877832;4353;0;538;202285;401524
877833;422406;0;0;19148526;41425987
877840;4441;0;881;809308;1505314
877841;2963;0;767;625324;1163104
877843;5864;0;2402;1499134;2788389
877844;3608;0;831;237246;441279
877847;5329;0;1056;463173;861501
877850;798;0;331;18805;34977
877887;4138;0;1160;54740;101816
877889;3347;0;1219;238571;443742
877890;3990;0;1236;445965;829495
877891;5324;0;1260;958945;1783638
877892;2449;0;1255;245474;456583
877893;4264;0;1217;534816;994758
877894;3919;0;1251;423568;787837
877895;4294;0;1261;544556;1012875
877896;3380;0;1272;248846;462853
877897;4099;0;1230;481591;895759
877898;3893;0;1245;414336;770666
877899;4181;0;1254;508197;945247
877900;2455;0;1268;248129;461521
877901;3184;0;1282;430254;800272
877902;3262;0;1336;261458;486312
877903;4065;0;1348;470689;875481
877904;3425;0;1348;263827;490719
877905;3785;0;1367;380142;707064
877906;3440;0;1372;268561;499523
877907;4204;0;1369;515361;958572
877908;4454;0;1371;597315;1111007
877909;3822;0;1373;391583;780524
877911;3821;0;1389;1021020;1419539
877912;4175;0;1075;478492;889996
877913;4186;0;1031;480778;894248
877914;4599;0;990;372633;693098
877919;8700;0;2600;799169;1486455
877920;4695;0;1399;430273;800308
877921;9135;0;1999;1395914;2596400
877927;3615;0;574;96281;490972
877928;4246;0;694;116357;216425
877929;4198;0;632;105964;197093
877930;6738;0;2611;682097;1268701
877931;5128;0;597;316965;589556
877932;5059;0;601;301083;560015
877933;4984;0;621;283612;447112
877934;3564;0;537;90122;167628
877935;4973;0;555;282920;526231
877936;5150;0;555;322440;599738
877937;4984;0;562;284808;529743
877938;4612;0;567;250266;465495
877939;5043;0;561;296524;551534
877940;5718;0;1980;360806;671100
877941;4216;0;2195;1443932;2685713
877942;8829;0;1275;391979;729081
877943;4024;0;1229;530126;986034
877948;6031;0;1876;366965;682556
877949;6145;0;889;432667;804761
877950;4642;0;910;178097;331261
877951;3859;0;1021;199781;371594
877952;3880;0;1042;203795;379060
877953;9516;0;3730;931298;1732215
877954;4654;0;736;144026;267890
877955;3906;0;687;548828;1020820
877956;4590;0;687;134391;249968
877957;6937;0;684;514350;956692
877958;4620;0;709;138706;879435
877959;2580;0;698;376995;701211
877960;1644;0;795;155662;289532
877961;5720;0;798;317148;589896
877962;7285;0;904;570492;1061116
877963;4822;0;875;171184;318402
877964;7065;0;734;588204;1094061
877965;3321;0;670;131218;932381
877966;7001;0;737;524286;975172
877967;3879;0;2518;955523;1777274
878022;5141;0;966;400310;744577
878050;2646;0;851;50082;93153
878053;7147;0;2044;1319925;2455060
878054;6724;0;1245;871191;1620415
878055;5683;0;2227;311111;578667
878056;14282;0;3254;1703256;3168057
878057;5496;0;1356;280835;522354
878062;4332;0;1050;757083;1408175
878063;3794;0;1050;493440;917798
878064;23121;0;16016;375890;699155
878065;4853;0;1667;466514;867717
878066;6795;0;1322;443828;825521
878067;4586;0;601;211004;392468
878068;9771;0;737;549409;1021900
878070;15618;0;2401;1919391;3570068
878071;11326;0;1216;1036505;1927900
878074;5147;0;2194;2049661;3812369
878075;1827;0;829;123642;229975
878077;4693;0;1147;323888;602433
878078;6913;0;7574;211620;393614
878079;7241;0;7574;211634;393640
878080;7241;0;7574;211623;393619
878082;2733;0;1091;301458;560713
878083;4193;0;1200;105145;195571
878084;3560;0;1470;217265;404114
878085;2947;0;818;237332;441437
878086;1865;0;683;92215;171521
878087;3544;0;572;284043;528320
878088;6771;0;942;157955;293796
878089;6701;0;897;150509;279947
878090;4819;0;853;143035;266046
878091;6573;0;808;135618;252249
878092;6583;0;817;137007;254833
878093;6605;0;831;139464;259404
878094;4090;0;854;350236;651439
878095;4891;0;921;154516;287400
878096;6470;0;954;159928;297466
878097;6733;0;919;154114;286653
878098;4840;0;873;146427;272355
878099;4791;0;827;138741;258058
878100;6535;0;785;131723;245006
878101;6568;0;808;135505;252040
878102;6589;0;819;137414;255591
878103;4812;0;843;141431;263061
878104;6733;0;918;154050;286533
878105;6938;0;943;354165;658748
878106;6712;0;904;151652;282073
878107;6350;0;861;144492;268755
878108;8289;0;819;330467;614670
878109;6535;0;787;131959;245445
878110;4788;0;822;137881;256460
